instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
12375,2012-09-04,3,1,9,19,0,2,1,1,0.76,0.7273,0.7,0.2239,50,502,552
12376,2012-09-04,3,1,9,20,0,2,1,1,0.74,0.697,0.7,0.2537,47,338,385
12377,2012-09-04,3,1,9,21,0,2,1,1,0.74,0.7121,0.74,0.2537,28,240,268
12378,2012-09-04,3,1,9,22,0,2,1,1,0.74,0.697,0.7,0.2836,25,154,179
12379,2012-09-04,3,1,9,23,0,2,1,1,0.72,0.697,0.74,0.2985,12,83,95
12380,2012-09-05,3,1,9,0,0,3,1,1,0.72,0.697,0.74,0.2537,10,27,37
12381,2012-09-05,3,1,9,1,0,3,1,1,0.7,0.6667,0.84,0.194,2,11,13
12382,2012-09-05,3,1,9,2,0,3,1,1,0.7,0.6667,0.84,0.194,0,9,9
12383,2012-09-05,3,1,9,3,0,3,1,1,0.7,0.6667,0.79,0.2836,0,4,4
12384,2012-09-05,3,1,9,5,0,3,1,2,0.7,0.6667,0.79,0.2985,1,39,40
12385,2012-09-05,3,1,9,6,0,3,1,1,0.7,0.6667,0.79,0.2836,7,203,210
12386,2012-09-05,3,1,9,7,0,3,1,2,0.7,0.6667,0.79,0.2537,11,489,500
12387,2012-09-05,3,1,9,8,0,3,1,1,0.72,0.697,0.74,0.194,33,692,725
12388,2012-09-05,3,1,9,9,0,3,1,1,0.74,0.697,0.7,0.2537,27,263,290
12389,2012-09-05,3,1,9,10,0,3,1,2,0.76,0.7273,0.7,0.1642,54,181,235
12390,2012-09-05,3,1,9,11,0,3,1,2,0.78,0.7424,0.62,0.1642,61,156,217
12391,2012-09-05,3,1,9,12,0,3,1,1,0.78,0.7727,0.7,0.1045,49,217,266
12392,2012-09-05,3,1,9,13,0,3,1,1,0.8,0.7879,0.63,0.1642,50,184,234
12393,2012-09-05,3,1,9,14,0,3,1,1,0.82,0.7879,0.56,0.1045,34,177,211
12394,2012-09-05,3,1,9,15,0,3,1,1,0.78,0.7727,0.7,0.194,41,204,245
12395,2012-09-05,3,1,9,16,0,3,1,1,0.76,0.7273,0.7,0.2537,86,344,430
12396,2012-09-05,3,1,9,17,0,3,1,1,0.76,0.7273,0.66,0.2537,83,780,863
12397,2012-09-05,3,1,9,18,0,3,1,1,0.76,0.7424,0.75,0.194,82,757,839
12398,2012-09-05,3,1,9,19,0,3,1,1,0.74,0.697,0.7,0.1642,64,598,662
12399,2012-09-05,3,1,9,20,0,3,1,1,0.72,0.7121,0.84,0.1642,55,357,412
12400,2012-09-05,3,1,9,21,0,3,1,1,0.72,0.697,0.79,0.0,18,278,296
12401,2012-09-05,3,1,9,22,0,3,1,1,0.72,0.697,0.79,0.0,38,181,219
12402,2012-09-05,3,1,9,23,0,3,1,1,0.7,0.6667,0.84,0.0896,24,126,150
12403,2012-09-06,3,1,9,1,0,4,1,2,0.7,0.6667,0.84,0.0,2,16,18
12404,2012-09-06,3,1,9,2,0,4,1,1,0.72,0.697,0.79,0.0,1,7,8
12405,2012-09-06,3,1,9,3,0,4,1,1,0.7,0.6667,0.84,0.1045,0,9,9
12406,2012-09-06,3,1,9,4,0,4,1,2,0.7,0.6667,0.84,0.0896,0,8,8
12407,2012-09-06,3,1,9,5,0,4,1,2,0.7,0.6667,0.84,0.194,3,35,38
12408,2012-09-06,3,1,9,6,0,4,1,2,0.7,0.6667,0.84,0.0896,11,189,200
12409,2012-09-06,3,1,9,7,0,4,1,2,0.7,0.6667,0.84,0.1045,21,461,482
12410,2012-09-06,3,1,9,8,0,4,1,3,0.7,0.6667,0.79,0.0,24,622,646
12411,2012-09-06,3,1,9,9,0,4,1,3,0.66,0.5909,0.94,0.1343,8,115,123
12412,2012-09-06,3,1,9,10,0,4,1,3,0.66,0.5909,0.94,0.1343,9,40,49
12413,2012-09-06,3,1,9,11,0,4,1,3,0.7,0.6667,0.84,0.1642,10,52,62
12414,2012-09-06,3,1,9,12,0,4,1,2,0.72,0.697,0.79,0.2239,11,126,137
12415,2012-09-06,3,1,9,13,0,4,1,2,0.72,0.697,0.79,0.1045,39,152,191
12416,2012-09-06,3,1,9,14,0,4,1,1,0.74,0.7121,0.74,0.0896,38,178,216
12417,2012-09-06,3,1,9,15,0,4,1,1,0.74,0.697,0.66,0.194,42,228,270
12418,2012-09-06,3,1,9,16,0,4,1,1,0.74,0.697,0.7,0.2239,42,374,416
12419,2012-09-06,3,1,9,17,0,4,1,1,0.74,0.697,0.7,0.2537,67,741,808
12420,2012-09-06,3,1,9,18,0,4,1,1,0.72,0.6818,0.7,0.2537,74,761,835
12421,2012-09-06,3,1,9,19,0,4,1,1,0.68,0.6364,0.74,0.2537,54,504,558
12422,2012-09-06,3,1,9,20,0,4,1,1,0.66,0.6061,0.78,0.2239,50,356,406
12423,2012-09-06,3,1,9,21,0,4,1,1,0.64,0.5758,0.89,0.1642,32,240,272
12424,2012-09-06,3,1,9,22,0,4,1,1,0.64,0.5758,0.89,0.1642,24,193,217
12425,2012-09-06,3,1,9,23,0,4,1,1,0.64,0.5758,0.89,0.1642,19,150,169
12426,2012-09-07,3,1,9,0,0,5,1,1,0.64,0.5758,0.89,0.1343,17,79,96
12427,2012-09-07,3,1,9,2,0,5,1,1,0.62,0.5758,0.83,0.0896,1,10,11
12428,2012-09-07,3,1,9,3,0,5,1,1,0.62,0.5758,0.83,0.0896,0,9,9
12429,2012-09-07,3,1,9,4,0,5,1,1,0.62,0.5606,0.88,0.0,1,7,8
12430,2012-09-07,3,1,9,5,0,5,1,1,0.62,0.5606,0.88,0.0,1,39,40
12431,2012-09-07,3,1,9,6,0,5,1,1,0.62,0.5606,0.88,0.1045,5,135,140
12432,2012-09-07,3,1,9,7,0,5,1,1,0.64,0.5758,0.89,0.1045,21,465,486
12433,2012-09-07,3,1,9,8,0,5,1,1,0.66,0.6061,0.83,0.1045,29,690,719
12434,2012-09-07,3,1,9,9,0,5,1,1,0.7,0.6667,0.79,0.1343,33,311,344
12435,2012-09-07,3,1,9,10,0,5,1,1,0.72,0.697,0.74,0.1343,53,171,224
12436,2012-09-07,3,1,9,11,0,5,1,1,0.76,0.7121,0.62,0.1343,81,215,296
12437,2012-09-07,3,1,9,12,0,5,1,1,0.78,0.7424,0.59,0.1642,76,247,323
12438,2012-09-07,3,1,9,13,0,5,1,1,0.8,0.7727,0.59,0.2537,71,283,354
12439,2012-09-07,3,1,9,14,0,5,1,1,0.8,0.7727,0.59,0.2537,66,187,253
12440,2012-09-07,3,1,9,15,0,5,1,1,0.8,0.7576,0.55,0.2537,66,265,331
12441,2012-09-07,3,1,9,16,0,5,1,1,0.8,0.7576,0.55,0.2836,75,395,470
12442,2012-09-07,3,1,9,17,0,5,1,1,0.78,0.7424,0.59,0.3284,88,684,772
12443,2012-09-07,3,1,9,18,0,5,1,1,0.76,0.7121,0.62,0.2985,95,697,792
12444,2012-09-07,3,1,9,19,0,5,1,1,0.74,0.6818,0.62,0.2836,70,498,568
12445,2012-09-07,3,1,9,20,0,5,1,1,0.72,0.6818,0.66,0.2239,51,340,391
12446,2012-09-07,3,1,9,21,0,5,1,1,0.7,0.6667,0.74,0.1642,55,246,301
12447,2012-09-07,3,1,9,22,0,5,1,1,0.7,0.6667,0.74,0.2239,52,247,299
12448,2012-09-07,3,1,9,23,0,5,1,1,0.66,0.5909,0.89,0.2537,28,220,248
12449,2012-09-08,3,1,9,0,0,6,0,1,0.66,0.5909,0.89,0.2537,20,130,150
12450,2012-09-08,3,1,9,1,0,6,0,2,0.66,0.5909,0.89,0.2836,10,107,117
12451,2012-09-08,3,1,9,2,0,6,0,1,0.66,0.5909,0.89,0.3284,9,68,77
12452,2012-09-08,3,1,9,3,0,6,0,2,0.66,0.5909,0.89,0.2239,3,40,43
12453,2012-09-08,3,1,9,4,0,6,0,2,0.66,0.5909,0.94,0.2239,3,8,11
12454,2012-09-08,3,1,9,5,0,6,0,2,0.66,0.5909,0.94,0.2537,2,13,15
12455,2012-09-08,3,1,9,6,0,6,0,2,0.66,0.5909,0.89,0.2836,8,26,34
12456,2012-09-08,3,1,9,7,0,6,0,1,0.66,0.5909,0.89,0.2836,11,71,82
12457,2012-09-08,3,1,9,8,0,6,0,1,0.7,0.6667,0.79,0.3284,33,197,230
12458,2012-09-08,3,1,9,9,0,6,0,1,0.7,0.6667,0.74,0.3881,87,261,348
12459,2012-09-08,3,1,9,10,0,6,0,1,0.74,0.697,0.7,0.3881,100,322,422
12460,2012-09-08,3,1,9,11,0,6,0,1,0.76,0.7121,0.62,0.4478,173,405,578
12461,2012-09-08,3,1,9,14,0,6,0,1,0.82,0.7727,0.52,0.4478,260,366,626
12462,2012-09-08,3,1,9,15,0,6,0,3,0.56,0.5303,0.88,0.2537,175,337,512
12463,2012-09-08,3,1,9,16,0,6,0,3,0.56,0.5303,0.88,0.194,19,95,114
12464,2012-09-08,3,1,9,18,0,6,0,3,0.58,0.5455,0.83,0.1343,27,140,167
12465,2012-09-08,3,1,9,19,0,6,0,3,0.58,0.5455,0.88,0.1045,28,187,215
12466,2012-09-08,3,1,9,20,0,6,0,2,0.58,0.5455,0.88,0.0896,28,166,194
12467,2012-09-08,3,1,9,21,0,6,0,2,0.6,0.5606,0.83,0.1642,26,155,181
12468,2012-09-08,3,1,9,22,0,6,0,2,0.58,0.5455,0.78,0.2985,18,176,194
12469,2012-09-08,3,1,9,23,0,6,0,2,0.58,0.5455,0.73,0.1642,12,121,133
12470,2012-09-09,3,1,9,0,0,0,0,2,0.56,0.5303,0.73,0.194,18,106,124
12471,2012-09-09,3,1,9,1,0,0,0,1,0.56,0.5303,0.73,0.2239,20,104,124
12472,2012-09-09,3,1,9,2,0,0,0,1,0.54,0.5152,0.77,0.2836,15,81,96
12473,2012-09-09,3,1,9,5,0,0,0,1,0.52,0.5,0.77,0.194,16,39,55
12474,2012-09-09,3,1,9,7,0,0,0,1,0.54,0.5152,0.73,0.1642,20,50,70
12475,2012-09-09,3,1,9,8,0,0,0,1,0.58,0.5455,0.68,0.2239,27,143,170
12476,2012-09-09,3,1,9,9,0,0,0,1,0.62,0.6061,0.61,0.2537,85,214,299
12477,2012-09-09,3,1,9,18,0,0,0,1,0.66,0.6212,0.36,0.2537,156,404,560
12478,2012-09-09,3,1,9,19,0,0,0,1,0.66,0.6212,0.36,0.2537,134,362,496
12479,2012-09-09,3,1,9,20,0,0,0,1,0.62,0.6212,0.41,0.2836,91,265,356
12480,2012-09-09,3,1,9,21,0,0,0,1,0.6,0.6212,0.46,0.2239,57,149,206
12481,2012-09-09,3,1,9,23,0,0,0,1,0.56,0.5303,0.52,0.2836,22,70,92
12482,2012-09-10,3,1,9,0,0,1,1,1,0.56,0.5303,0.52,0.2836,6,35,41
12483,2012-09-10,3,1,9,3,0,1,1,1,0.52,0.5,0.68,0.2836,5,7,12
12484,2012-09-10,3,1,9,4,0,1,1,1,0.52,0.5,0.68,0.2836,1,4,5
12485,2012-09-10,3,1,9,5,0,1,1,1,0.5,0.4848,0.72,0.2537,4,36,40
12486,2012-09-10,3,1,9,6,0,1,1,1,0.5,0.4848,0.72,0.1343,8,172,180
12487,2012-09-10,3,1,9,7,0,1,1,1,0.52,0.5,0.68,0.2239,20,427,447
12488,2012-09-10,3,1,9,8,0,1,1,1,0.56,0.5303,0.6,0.2836,33,697,730
12489,2012-09-10,3,1,9,9,0,1,1,1,0.6,0.6212,0.53,0.2985,40,321,361
12490,2012-09-10,3,1,9,10,0,1,1,1,0.62,0.6212,0.5,0.2836,42,168,210
12491,2012-09-10,3,1,9,11,0,1,1,1,0.62,0.6212,0.43,0.2985,69,167,236
12492,2012-09-10,3,1,9,12,0,1,1,1,0.64,0.6212,0.44,0.3881,76,256,332
12493,2012-09-10,3,1,9,13,0,1,1,1,0.64,0.6212,0.38,0.2239,72,251,323
12494,2012-09-10,3,1,9,16,0,1,1,1,0.66,0.6212,0.34,0.3284,108,380,488
12495,2012-09-10,3,1,9,17,0,1,1,1,0.66,0.6212,0.34,0.3284,127,744,871
12496,2012-09-10,3,1,9,18,0,1,1,1,0.62,0.6212,0.35,0.2985,111,857,968
12497,2012-09-10,3,1,9,19,0,1,1,1,0.62,0.6212,0.38,0.2985,71,562,633
12498,2012-09-10,3,1,9,20,0,1,1,1,0.6,0.6212,0.4,0.194,34,356,390
12499,2012-09-10,3,1,9,21,0,1,1,1,0.56,0.5303,0.49,0.1642,29,256,285
12500,2012-09-10,3,1,9,22,0,1,1,1,0.54,0.5152,0.52,0.1343,15,144,159
12501,2012-09-10,3,1,9,23,0,1,1,1,0.54,0.5152,0.52,0.0,7,86,93
12502,2012-09-11,3,1,9,0,0,2,1,1,0.52,0.5,0.59,0.1045,5,27,32
12503,2012-09-11,3,1,9,1,0,2,1,1,0.5,0.4848,0.63,0.0,0,10,10
12504,2012-09-11,3,1,9,2,0,2,1,1,0.48,0.4697,0.77,0.1642,1,5,6
12505,2012-09-11,3,1,9,3,0,2,1,1,0.48,0.4697,0.67,0.1343,1,7,8
12506,2012-09-11,3,1,9,4,0,2,1,1,0.48,0.4697,0.72,0.1045,1,8,9
12507,2012-09-11,3,1,9,5,0,2,1,1,0.46,0.4545,0.72,0.0896,3,41,44
12508,2012-09-11,3,1,9,6,0,2,1,1,0.46,0.4545,0.77,0.1045,11,200,211
12509,2012-09-11,3,1,9,7,0,2,1,1,0.5,0.4848,0.72,0.1045,24,572,596
12510,2012-09-11,3,1,9,8,0,2,1,1,0.54,0.5152,0.68,0.0896,48,702,750
12511,2012-09-11,3,1,9,9,0,2,1,1,0.6,0.6212,0.49,0.0,35,323,358
12512,2012-09-11,3,1,9,10,0,2,1,1,0.62,0.6212,0.38,0.0,54,142,196
12513,2012-09-11,3,1,9,11,0,2,1,1,0.64,0.6212,0.33,0.0896,60,187,247
12514,2012-09-11,3,1,9,12,0,2,1,1,0.64,0.6212,0.33,0.0,62,254,316
12515,2012-09-11,3,1,9,13,0,2,1,1,0.66,0.6212,0.29,0.0896,72,256,328
12516,2012-09-11,3,1,9,14,0,2,1,1,0.68,0.6212,0.3,0.0896,74,181,255
12517,2012-09-11,3,1,9,15,0,2,1,1,0.7,0.6364,0.28,0.1045,73,253,326
12518,2012-09-11,3,1,9,16,0,2,1,1,0.7,0.6364,0.28,0.1343,99,437,536
12519,2012-09-11,3,1,9,17,0,2,1,1,0.7,0.6364,0.28,0.0,168,802,970
12520,2012-09-11,3,1,9,18,0,2,1,1,0.64,0.6212,0.36,0.1642,110,767,877
12521,2012-09-11,3,1,9,19,0,2,1,1,0.62,0.6212,0.41,0.194,56,540,596
12522,2012-09-11,3,1,9,20,0,2,1,1,0.58,0.5455,0.56,0.1343,40,421,461
12523,2012-09-11,3,1,9,21,0,2,1,1,0.56,0.5303,0.6,0.1045,28,282,310
12524,2012-09-11,3,1,9,22,0,2,1,1,0.56,0.5303,0.64,0.1045,27,189,216
12525,2012-09-11,3,1,9,23,0,2,1,1,0.54,0.5152,0.68,0.1045,18,91,109
12526,2012-09-12,3,1,9,0,0,3,1,1,0.52,0.5,0.72,0.1045,8,41,49
12527,2012-09-12,3,1,9,1,0,3,1,1,0.52,0.5,0.72,0.1045,2,19,21
12528,2012-09-12,3,1,9,2,0,3,1,1,0.52,0.5,0.72,0.0896,2,9,11
12529,2012-09-12,3,1,9,3,0,3,1,1,0.5,0.4848,0.77,0.0896,0,7,7
12530,2012-09-12,3,1,9,4,0,3,1,1,0.5,0.4848,0.72,0.0896,0,5,5
12531,2012-09-12,3,1,9,5,0,3,1,1,0.5,0.4848,0.72,0.0896,4,44,48
12532,2012-09-12,3,1,9,6,0,3,1,1,0.5,0.4848,0.72,0.0896,6,199,205
12533,2012-09-12,3,1,9,7,0,3,1,1,0.52,0.5,0.72,0.0,24,533,557
12534,2012-09-12,3,1,9,8,0,3,1,1,0.56,0.5303,0.64,0.1045,43,727,770
12535,2012-09-12,3,1,9,9,0,3,1,1,0.6,0.6061,0.64,0.1343,50,278,328
12536,2012-09-12,3,1,9,10,0,3,1,1,0.62,0.6061,0.61,0.1343,57,148,205
12537,2012-09-12,3,1,9,11,0,3,1,1,0.66,0.6212,0.5,0.194,51,181,232
12538,2012-09-12,3,1,9,12,0,3,1,1,0.68,0.6364,0.36,0.1343,88,264,352
12539,2012-09-12,3,1,9,13,0,3,1,1,0.7,0.6364,0.34,0.1343,85,238,323
12540,2012-09-12,3,1,9,14,0,3,1,1,0.7,0.6364,0.37,0.1642,78,200,278
12541,2012-09-12,3,1,9,15,0,3,1,1,0.72,0.6515,0.37,0.1343,75,243,318
12542,2012-09-12,3,1,9,16,0,3,1,1,0.72,0.6515,0.37,0.1642,90,419,509
12543,2012-09-12,3,1,9,17,0,3,1,1,0.7,0.6364,0.41,0.2985,114,811,925
12544,2012-09-12,3,1,9,18,0,3,1,1,0.66,0.6212,0.44,0.2537,91,886,977
12545,2012-09-12,3,1,9,19,0,3,1,1,0.64,0.6212,0.5,0.194,78,557,635
12546,2012-09-12,3,1,9,20,0,3,1,1,0.62,0.6212,0.57,0.1343,38,432,470
12547,2012-09-12,3,1,9,21,0,3,1,1,0.6,0.6061,0.6,0.1343,27,279,306
12548,2012-09-12,3,1,9,22,0,3,1,1,0.56,0.5303,0.64,0.0896,23,189,212
12549,2012-09-12,3,1,9,23,0,3,1,1,0.56,0.5303,0.68,0.1045,16,111,127
12550,2012-09-13,3,1,9,0,0,4,1,1,0.56,0.5303,0.73,0.0896,11,46,57
12551,2012-09-13,3,1,9,1,0,4,1,1,0.54,0.5152,0.77,0.0896,6,22,28
12552,2012-09-13,3,1,9,2,0,4,1,1,0.54,0.5152,0.77,0.0,0,9,9
12553,2012-09-13,3,1,9,3,0,4,1,1,0.52,0.5,0.83,0.0,2,9,11
12554,2012-09-13,3,1,9,4,0,4,1,1,0.52,0.5,0.83,0.0,0,6,6
12555,2012-09-13,3,1,9,5,0,4,1,1,0.52,0.5,0.83,0.0,3,54,57
12556,2012-09-13,3,1,9,6,0,4,1,1,0.5,0.4848,0.82,0.0,9,186,195
12557,2012-09-13,3,1,9,7,0,4,1,1,0.54,0.5152,0.77,0.0,22,549,571
12558,2012-09-13,3,1,9,8,0,4,1,1,0.56,0.5303,0.73,0.0,33,725,758
12559,2012-09-13,3,1,9,9,0,4,1,1,0.6,0.6061,0.64,0.0896,46,292,338
12560,2012-09-13,3,1,9,10,0,4,1,1,0.64,0.6212,0.61,0.0896,63,149,212
12561,2012-09-13,3,1,9,11,0,4,1,1,0.66,0.6212,0.5,0.1642,71,183,254
12562,2012-09-13,3,1,9,12,0,4,1,1,0.68,0.6364,0.44,0.1045,57,240,297
12563,2012-09-13,3,1,9,13,0,4,1,1,0.7,0.6364,0.42,0.0,60,223,283
12564,2012-09-13,3,1,9,14,0,4,1,1,0.72,0.6515,0.39,0.1343,60,214,274
12565,2012-09-13,3,1,9,15,0,4,1,1,0.72,0.6515,0.42,0.1045,99,253,352
12566,2012-09-13,3,1,9,16,0,4,1,1,0.72,0.6515,0.39,0.0896,85,406,491
12567,2012-09-13,3,1,9,17,0,4,1,1,0.72,0.6515,0.42,0.194,97,787,884
12568,2012-09-13,3,1,9,18,0,4,1,1,0.68,0.6364,0.57,0.2537,108,744,852
12569,2012-09-13,3,1,9,19,0,4,1,1,0.64,0.6061,0.65,0.1343,80,594,674
12570,2012-09-13,3,1,9,20,0,4,1,1,0.62,0.6061,0.69,0.1045,55,408,463
12571,2012-09-13,3,1,9,21,0,4,1,1,0.62,0.6061,0.65,0.1045,26,291,317
12572,2012-09-13,3,1,9,22,0,4,1,1,0.6,0.5909,0.69,0.1343,28,223,251
12573,2012-09-13,3,1,9,23,0,4,1,1,0.58,0.5455,0.73,0.1045,33,137,170
12574,2012-09-14,3,1,9,0,0,5,1,1,0.56,0.5303,0.73,0.0896,24,63,87
12575,2012-09-14,3,1,9,1,0,5,1,1,0.56,0.5303,0.73,0.0896,6,35,41
12576,2012-09-14,3,1,9,2,0,5,1,1,0.56,0.5303,0.73,0.0,7,23,30
12577,2012-09-14,3,1,9,4,0,5,1,1,0.54,0.5152,0.77,0.0,1,11,12
12578,2012-09-14,3,1,9,5,0,5,1,1,0.54,0.5152,0.83,0.0,1,40,41
12579,2012-09-14,3,1,9,6,0,5,1,1,0.54,0.5152,0.88,0.0,8,144,152
12580,2012-09-14,3,1,9,7,0,5,1,2,0.56,0.5303,0.88,0.0,17,437,454
12581,2012-09-14,3,1,9,8,0,5,1,2,0.6,0.5758,0.78,0.1642,51,715,766
12582,2012-09-14,3,1,9,9,0,5,1,2,0.62,0.5909,0.78,0.1642,46,301,347
12583,2012-09-14,3,1,9,11,0,5,1,2,0.68,0.6364,0.61,0.1045,84,196,280
12584,2012-09-14,3,1,9,12,0,5,1,2,0.7,0.6515,0.54,0.194,119,290,409
12585,2012-09-14,3,1,9,13,0,5,1,2,0.7,0.6515,0.54,0.194,107,301,408
12586,2012-09-14,3,1,9,14,0,5,1,2,0.72,0.6515,0.45,0.1642,113,258,371
12587,2012-09-14,3,1,9,15,0,5,1,2,0.72,0.6667,0.48,0.1343,94,273,367
12588,2012-09-14,3,1,9,16,0,5,1,2,0.72,0.6667,0.51,0.0,109,454,563
12589,2012-09-14,3,1,9,17,0,5,1,1,0.72,0.6667,0.51,0.194,137,757,894
12590,2012-09-14,3,1,9,18,0,5,1,1,0.72,0.6515,0.45,0.2239,116,692,808
12591,2012-09-14,3,1,9,19,0,5,1,1,0.68,0.6364,0.57,0.1642,83,496,579
12592,2012-09-14,3,1,9,20,0,5,1,1,0.66,0.6212,0.61,0.1045,67,337,404
12593,2012-09-14,3,1,9,21,0,5,1,1,0.64,0.6061,0.73,0.2239,42,270,312
12594,2012-09-14,3,1,9,22,0,5,1,1,0.62,0.5758,0.83,0.194,40,189,229
12595,2012-09-14,3,1,9,23,0,5,1,1,0.62,0.5909,0.78,0.0896,27,168,195
12596,2012-09-15,3,1,9,0,0,6,0,1,0.6,0.5606,0.83,0.1045,38,169,207
12597,2012-09-15,3,1,9,1,0,6,0,1,0.6,0.5909,0.73,0.0,8,101,109
12598,2012-09-15,3,1,9,2,0,6,0,1,0.58,0.5455,0.78,0.1045,18,75,93
12599,2012-09-15,3,1,9,3,0,6,0,1,0.6,0.5909,0.73,0.2537,6,31,37
12600,2012-09-15,3,1,9,5,0,6,0,1,0.58,0.5455,0.6,0.5224,1,15,16
12601,2012-09-15,3,1,9,6,0,6,0,1,0.54,0.5152,0.49,0.4179,6,27,33
12602,2012-09-15,3,1,9,7,0,6,0,1,0.54,0.5152,0.52,0.2836,10,63,73
12603,2012-09-15,3,1,9,8,0,6,0,1,0.56,0.5303,0.49,0.4179,43,169,212
12604,2012-09-15,3,1,9,9,0,6,0,1,0.6,0.6212,0.43,0.4179,79,263,342
12605,2012-09-15,3,1,9,10,0,6,0,1,0.62,0.6212,0.41,0.3881,119,323,442
12606,2012-09-15,3,1,9,17,0,6,0,2,0.66,0.6212,0.36,0.2537,295,434,729
12607,2012-09-15,3,1,9,18,0,6,0,2,0.64,0.6212,0.36,0.2836,232,382,614
12608,2012-09-15,3,1,9,20,0,6,0,1,0.6,0.6212,0.43,0.0896,89,241,330
12609,2012-09-15,3,1,9,21,0,6,0,1,0.56,0.5303,0.52,0.1045,86,210,296
12610,2012-09-15,3,1,9,22,0,6,0,1,0.56,0.5303,0.52,0.0,82,197,279
12611,2012-09-15,3,1,9,23,0,6,0,1,0.54,0.5152,0.6,0.0,47,182,229
12612,2012-09-16,3,1,9,0,0,0,0,1,0.54,0.5152,0.64,0.0,28,123,151
12613,2012-09-16,3,1,9,1,0,0,0,1,0.54,0.5152,0.64,0.0,35,82,117
12614,2012-09-16,3,1,9,3,0,0,0,1,0.5,0.4848,0.68,0.0,10,38,48
12615,2012-09-16,3,1,9,4,0,0,0,1,0.5,0.4848,0.72,0.0,2,6,8
12616,2012-09-16,3,1,9,5,0,0,0,1,0.5,0.4848,0.72,0.0,3,10,13
12617,2012-09-16,3,1,9,6,0,0,0,1,0.5,0.4848,0.72,0.0,9,26,35
12618,2012-09-16,3,1,9,8,0,0,0,1,0.54,0.5152,0.64,0.1642,34,94,128
12619,2012-09-16,3,1,9,9,0,0,0,1,0.58,0.5455,0.6,0.1343,70,226,296
12620,2012-09-16,3,1,9,12,0,0,0,1,0.66,0.6212,0.44,0.1642,188,468,656
12621,2012-09-16,3,1,9,17,0,0,0,1,0.66,0.6212,0.41,0.0,177,393,570
12622,2012-09-16,3,1,9,18,0,0,0,1,0.62,0.6212,0.5,0.1642,120,361,481
12623,2012-09-16,3,1,9,19,0,0,0,1,0.62,0.6212,0.5,0.1343,91,312,403
12624,2012-09-16,3,1,9,20,0,0,0,1,0.6,0.6212,0.53,0.1045,57,267,324
12625,2012-09-16,3,1,9,21,0,0,0,1,0.6,0.6212,0.56,0.1045,43,148,191
12626,2012-09-16,3,1,9,22,0,0,0,1,0.56,0.5303,0.68,0.0896,18,109,127
12627,2012-09-16,3,1,9,23,0,0,0,1,0.54,0.5152,0.68,0.1045,9,85,94
12628,2012-09-17,3,1,9,2,0,1,1,1,0.52,0.5,0.72,0.0,5,8,13
12629,2012-09-17,3,1,9,3,0,1,1,1,0.5,0.4848,0.77,0.0896,0,7,7
12630,2012-09-17,3,1,9,4,0,1,1,1,0.5,0.4848,0.77,0.0,2,9,11
12631,2012-09-17,3,1,9,5,0,1,1,1,0.48,0.4697,0.82,0.0896,1,44,45
12632,2012-09-17,3,1,9,6,0,1,1,1,0.48,0.4697,0.82,0.0,7,157,164
12633,2012-09-17,3,1,9,7,0,1,1,1,0.52,0.5,0.77,0.0,18,474,492
12634,2012-09-17,3,1,9,8,0,1,1,1,0.54,0.5152,0.77,0.0896,36,647,683
12635,2012-09-17,3,1,9,9,0,1,1,1,0.58,0.5455,0.68,0.1343,34,265,299
12636,2012-09-17,3,1,9,11,0,1,1,2,0.62,0.6061,0.69,0.2239,61,191,252
12637,2012-09-17,3,1,9,12,0,1,1,2,0.62,0.6061,0.69,0.194,62,233,295
12638,2012-09-17,3,1,9,14,0,1,1,2,0.64,0.6061,0.65,0.2537,129,203,332
12639,2012-09-17,3,1,9,15,0,1,1,2,0.64,0.6061,0.65,0.2537,82,256,338
12640,2012-09-17,3,1,9,16,0,1,1,2,0.64,0.6061,0.69,0.2537,74,379,453
12641,2012-09-17,3,1,9,17,0,1,1,2,0.64,0.6061,0.65,0.2239,102,740,842
12642,2012-09-17,3,1,9,18,0,1,1,2,0.62,0.5909,0.73,0.1642,66,708,774
12643,2012-09-17,3,1,9,19,0,1,1,2,0.62,0.5909,0.73,0.1045,51,435,486
12644,2012-09-17,3,1,9,20,0,1,1,2,0.62,0.5909,0.73,0.1343,32,308,340
12645,2012-09-17,3,1,9,21,0,1,1,3,0.62,0.5758,0.83,0.2239,28,205,233
12646,2012-09-17,3,1,9,22,0,1,1,3,0.62,0.5758,0.83,0.2537,20,109,129
12647,2012-09-17,3,1,9,23,0,1,1,3,0.6,0.5152,0.94,0.2537,4,66,70
12648,2012-09-18,3,1,9,0,0,2,1,3,0.6,0.5152,0.94,0.2537,2,11,13
12649,2012-09-18,3,1,9,1,0,2,1,3,0.6,0.5152,0.94,0.194,0,5,5
12650,2012-09-18,3,1,9,2,0,2,1,3,0.6,0.5152,0.94,0.194,0,4,4
12651,2012-09-18,3,1,9,3,0,2,1,2,0.62,0.5455,0.94,0.2836,0,6,6
12652,2012-09-18,3,1,9,4,0,2,1,2,0.62,0.5455,0.94,0.3582,2,5,7
12653,2012-09-18,3,1,9,5,0,2,1,2,0.64,0.5758,0.89,0.3284,3,45,48
12654,2012-09-18,3,1,9,6,0,2,1,2,0.64,0.5758,0.89,0.3284,4,163,167
